FacilityLatitude,FacilityLongitude,FacilityName,AddressStateCode,count,Type,flipID,countyName,fipID
37.5730555556,-119.665,WAWONA,CA,99,STANDARD NONELECTRIC;TENT ONLY NONELECTRIC;RV NONELECTRIC;EQUESTRIAN NONELECTRIC;GROUP TENT ONLY AREA NONELECTRIC,06043,Mariposa,06043
37.8711111111,-119.36,TUOLUMNE MEADOWS,CA,315,TENT ONLY NONELECTRIC;STANDARD NONELECTRIC;GROUP TENT ONLY AREA NONELECTRIC;EQUESTRIAN NONELECTRIC,06109,Tuolumne,06109
37.7361111111,-119.5625,UPPER PINES,CA,240,STANDARD NONELECTRIC;RV NONELECTRIC;TENT ONLY NONELECTRIC,06043,Mariposa,06043
37.1986111111,-112.986388889,WATCHMAN CAMPGROUND,UT,189,GROUP TENT ONLY AREA NONELECTRIC;STANDARD ELECTRIC;TENT ONLY NONELECTRIC;RV ELECTRIC;WALK TO,49053,Washington,49053
37.7419444444,-119.565555556,NORTH PINES,CA,93,STANDARD NONELECTRIC;RV NONELECTRIC,06043,Mariposa,06043
37.7638888889,-119.84444444399999,CRANE FLAT,CA,166,STANDARD NONELECTRIC;TENT ONLY NONELECTRIC;RV NONELECTRIC,06109,Tuolumne,06109
37.6622222222,-119.61972222200001,BRIDALVEIL CREEK GROUP AND HORSE CAMP,CA,5,EQUESTRIAN NONELECTRIC;GROUP TENT ONLY AREA NONELECTRIC,06043,Mariposa,06043
40.6255555556,-122.58083333299999,DRY CREEK GROUP CAMPGROUND (Whiskeytown NRA),CA,2,GROUP STANDARD NONELECTRIC,06089,Shasta,06089
45.0124638889,-86.0947,SOUTH MANITOU GROUP,MI,6,GROUP TENT ONLY AREA NONELECTRIC,26089,Leelanau,26089
44.8916666667,-86.04277777780001,D.H. DAY GROUP,MI,4,GROUP TENT ONLY AREA NONELECTRIC,26089,Leelanau,26089
44.7127777778,-86.1177777778,PLATTE RIVER CAMPGROUND,MI,122,TENT ONLY NONELECTRIC;STANDARD NONELECTRIC;STANDARD ELECTRIC;GROUP TENT ONLY AREA NONELECTRIC,26019,Benzie,26019
37.740833333299996,-119.566666667,LOWER PINES,CA,75,STANDARD NONELECTRIC;RV NONELECTRIC,06043,Mariposa,06043
37.798888888899995,-119.865833333,HODGDON MEADOW,CA,108,GROUP TENT ONLY AREA NONELECTRIC;STANDARD NONELECTRIC;TENT ONLY NONELECTRIC,06109,Tuolumne,06109
36.606711111100005,-118.7258,Lodgepole Campground-Sequoia and Kings Canyon National Park,CA,191,TENT ONLY NONELECTRIC;WALK TO;STANDARD NONELECTRIC;RV NONELECTRIC,06107,Tulare,06107
40.3291666667,-105.59333333299999,GLACIER BASIN CAMPGROUND,CO,161,TENT ONLY NONELECTRIC;STANDARD NONELECTRIC;GROUP TENT ONLY AREA NONELECTRIC,08069,Larimer,08069
40.3625,-105.601944444,MORAINE PARK CAMPGROUND,CO,253,STANDARD NONELECTRIC;WALK TO;TENT ONLY NONELECTRIC;GROUP TENT ONLY AREA NONELECTRIC,08069,Larimer,08069
38.5286194444,-78.438725,BIG MEADOWS,VA,224,STANDARD NONELECTRIC;WALK TO;GROUP STANDARD NONELECTRIC,51113,Madison,51113
36.6361111111,-118.809722222,Dorst Creek Campground-Sequoia and Kings Canyon National Par,CA,202,STANDARD NONELECTRIC;RV NONELECTRIC;WALK TO;TENT ONLY NONELECTRIC;GROUP STANDARD AREA NONELECTRIC,06107,Tulare,06107
58.5597222222,-155.778055556,BROOKS CAMP (Search under Permits - Katmai NP),AK,60,TENT ONLY NONELECTRIC,02164,Lake and Peninsula,02164
46.767222222200004,-121.79444444399999,COUGAR ROCK CAMPGROUND,WA,188,STANDARD NONELECTRIC;RV NONELECTRIC;GROUP STANDARD NONELECTRIC,53053,Pierce,53053
47.613055555600006,-124.374722222,KALALOCH,WA,168,RV NONELECTRIC;STANDARD NONELECTRIC,53031,Jefferson,53031
46.7311111111,-121.57027777799999,OHANAPECOSH CAMPGROUND,WA,195,STANDARD NONELECTRIC;TENT ONLY NONELECTRIC;RV NONELECTRIC,53041,Lewis,53041
37.1902777778,-86.0913888889,MAMMOTH CAVE CAMPGROUND,KY,111,TENT ONLY NONELECTRIC;STANDARD NONELECTRIC;RV ELECTRIC,21061,Edmonson,21061
37.207222222199995,-86.1316666667,MAPLE SPRINGS,KY,7,GROUP TENT ONLY AREA NONELECTRIC;EQUESTRIAN ELECTRIC;EQUESTRIAN NONELECTRIC,21061,Edmonson,21061
34.071666666700004,-116.38916666700001,BLACK ROCK CAMPGROUND,CA,99,TENT ONLY NONELECTRIC;STANDARD NONELECTRIC,06071,San Bernardino,06071
35.553333333299996,-83.30861111109999,SMOKEMONT CAMPGROUND,NC,142,STANDARD NONELECTRIC;RV NONELECTRIC,37173,Swain,37173
35.6583333333,-83.5822222222,ELKMONT CAMPGROUND,TN,217,STANDARD NONELECTRIC;WALK TO;STANDARD ELECTRIC;TENT ONLY NONELECTRIC,47155,Sevier,47155
33.9991666667,-116.118055556,SHEEP PASS GROUP,CA,6,GROUP TENT ONLY AREA NONELECTRIC,06065,Riverside,06065
33.75,-115.825,COTTONWOOD GROUP,CA,3,GROUP TENT ONLY AREA NONELECTRIC,06065,Riverside,06065
34.12,-116.15583333299999,INDIAN COVE CAMPGROUND,CA,114,STANDARD NONELECTRIC;TENT ONLY NONELECTRIC;GROUP TENT ONLY AREA NONELECTRIC,06071,San Bernardino,06071
35.4627777778,-83.4344444444,DEEP CREEK GROUP CAMP,NC,3,GROUP TENT ONLY AREA NONELECTRIC,37173,Swain,37173
35.7533333333,-83.2086111111,COSBY CAMPGROUND,TN,157,TENT ONLY NONELECTRIC;RV NONELECTRIC;STANDARD NONELECTRIC,47029,Cocke,47029
35.5394444444,-83.2977777778,TOW STRING HORSE CAMP,NC,2,EQUESTRIAN NONELECTRIC,37173,Swain,37173
35.6277777778,-83.1125,CATALOOCHEE HORSE CAMP,NC,7,EQUESTRIAN NONELECTRIC,37087,Haywood,37087
35.6183333333,-83.21,ROUND BOTTOM HORSE CAMP,NC,5,EQUESTRIAN NONELECTRIC,37173,Swain,37173
35.7597222222,-83.1041666667,BIG CREEK HORSE CAMP,NC,5,EQUESTRIAN NONELECTRIC,37087,Haywood,37087
35.6002777778,-83.7672222222,ANTHONY CREEK HORSE CAMP,TN,3,EQUESTRIAN NONELECTRIC,47009,Blount,47009
36.2102777778,-112.060555556,NORTH RIM CAMPGROUND,AZ,125,GROUP TENT ONLY AREA NONELECTRIC;STANDARD NONELECTRIC;TENT ONLY NONELECTRIC;WALK TO,04005,Coconino,04005
33.47985,-119.029891667,SANTA BARBARA ISLAND,CA,10,TENT ONLY NONELECTRIC,06083,Santa Barbara,06083
34.0141916667,-119.367788889,ANACAPA ISLAND,CA,7,TENT ONLY NONELECTRIC,06111,Ventura,06111
36.049722222199996,-112.120469444,MATHER CAMPGROUND,AZ,357,WALK TO;RV NONELECTRIC;STANDARD NONELECTRIC;TENT ONLY NONELECTRIC;GROUP TENT ONLY AREA NONELECTRIC;EQUESTRIAN NONELECTRIC,04005,Coconino,04005
37.84035,-122.488888889,KIRBY COVE CAMPGROUND,CA,5,TENT ONLY NONELECTRIC,06041,Marin,06041
48.7508333333,-113.446944444,ST. MARY CAMPGROUND,MT,146,STANDARD NONELECTRIC;GROUP STANDARD NONELECTRIC,30035,Glacier,30035
35.6025,-83.7766666667,CADES COVE CAMPGROUND,TN,164,STANDARD NONELECTRIC;TENT ONLY NONELECTRIC;STANDARD ELECTRIC,47009,Blount,47009
36.4630555556,-116.86777777799999,FURNACE CREEK,CA,130,STANDARD NONELECTRIC;GROUP TENT ONLY AREA NONELECTRIC;STANDARD ELECTRIC;TENT ONLY NONELECTRIC,06027,Inyo,06027
34.0482444444,-119.561597222,SANTA CRUZ SCORPION,CA,31,TENT ONLY NONELECTRIC;GROUP TENT ONLY AREA NONELECTRIC,06083,Santa Barbara,06083
34.0108333333,-119.660277778,SANTA CRUZ DEL NORTE BACKCOUNTRY,CA,4,TENT ONLY NONELECTRIC,06083,Santa Barbara,06083
39.6538888889,-77.4669444444,POPLAR GROVE YOUTH GROUP CAMPGROUND,MD,3,GROUP STANDARD NONELECTRIC,24021,Frederick,24021
35.6036111111,-83.7705555556,CADES COVE GROUP,TN,4,GROUP TENT ONLY AREA NONELECTRIC,47009,Blount,47009
35.1227777778,-75.9261111111,OCRACOKE CAMPGROUND,NC,136,STANDARD NONELECTRIC,37095,Hyde,37095
25.1386111111,-80.9416666667,FLAMINGO,FL,278,WALK TO;RV ELECTRIC;STANDARD NONELECTRIC;GROUP WALK TO,12087,Monroe,12087
48.5477777778,-113.985277778,FISH CREEK CAMPGROUND,MT,175,TENT ONLY NONELECTRIC;STANDARD NONELECTRIC,30029,Flathead,30029
38.0833333333,-75.2,ASSATEAGUE ISLAND NATIONAL SEASHORE,MD,160,WALK TO;STANDARD NONELECTRIC;TENT ONLY NONELECTRIC;GROUP TENT ONLY AREA NONELECTRIC;EQUESTRIAN NONELECTRIC,24047,Worcester,24047
29.1825,-102.960833333,RIO GRANDE VILLAGE (BIG BEND),TX,100,STANDARD NONELECTRIC,48043,Brewster,48043
35.968055555599996,-81.9322222222,LINVILLE FALLS (BLUE RIDGE PKW),NC,66,RV NONELECTRIC;TENT ONLY NONELECTRIC;STANDARD NONELECTRIC;GROUP TENT ONLY AREA NONELECTRIC,37023,Burke,37023
36.6780555556,-84.51888888890001,BLUE HERON CAMPGROUND,TN,45,STANDARD ELECTRIC,21147,McCreary,21147
36.487777777800005,-84.6908333333,BANDY CREEK,TN,145,STANDARD NONELECTRIC;TENT ONLY NONELECTRIC;STANDARD ELECTRIC;GROUP STANDARD NONELECTRIC,47151,Scott,47151
36.0730555556,-92.5569444444,BUFFALO POINT,AR,109,STANDARD ELECTRIC;WALK TO;GROUP TENT ONLY AREA NONELECTRIC,05089,Marion,05089
36.9625,-90.98305555559999,BIG SPRING,MO,132,STANDARD ELECTRIC;STANDARD NONELECTRIC;GROUP TENT ONLY AREA NONELECTRIC,29035,Carter,29035
37.2830555556,-91.40833333329999,ROUND SPRING,MO,64,STANDARD NONELECTRIC;TENT ONLY NONELECTRIC;STANDARD ELECTRIC;GROUP TENT ONLY AREA NONELECTRIC;GROUP STANDARD NONELECTRIC,29203,Shannon,29203
36.1388888889,-81.73111111109999,JULIAN PRICE (BLUE RIDGE PKWY),NC,197,TENT ONLY NONELECTRIC;STANDARD NONELECTRIC;RV NONELECTRIC,37189,Watauga,37189
29.275,-103.304166667,CHISOS BASIN (BIG BEND),TX,62,STANDARD NONELECTRIC,48043,Brewster,48043
40.5291666667,-121.563888889,MANZANITA LAKE,CA,180,STANDARD NONELECTRIC;TENT ONLY NONELECTRIC,06089,Shasta,06089
40.4902777778,-121.423611111,SUMMIT LAKE SOUTH,CA,48,TENT ONLY NONELECTRIC;STANDARD NONELECTRIC,06089,Shasta,06089
40.4944444444,-121.425,SUMMIT LAKE NORTH,CA,46,STANDARD NONELECTRIC;TENT ONLY NONELECTRIC,06089,Shasta,06089
40.5625,-121.51666666700001,LOST CREEK GROUP,CA,8,GROUP STANDARD NONELECTRIC,06089,Shasta,06089
38.5505555556,-107.68666666700001,Black Canyon of the Gunnison NP South Rim Campground,CO,57,STANDARD NONELECTRIC;STANDARD ELECTRIC,08085,Montrose,08085
38.4677777778,-107.17583333299999,ELK CREEK CAMPGROUND,CO,81,STANDARD NONELECTRIC;STANDARD ELECTRIC;TENT ONLY NONELECTRIC,08051,Gunnison,08051
38.7769444444,-109.589166667,DEVILS GARDEN CAMPGROUND,UT,53,STANDARD NONELECTRIC;RV NONELECTRIC;GROUP TENT ONLY AREA NONELECTRIC,49019,Grand,49019
48.675,-121.261111111,NEWHALEM CAMPGROUND,WA,105,STANDARD NONELECTRIC;HIKE TO,53073,Whatcom,53073
48.2863833333,-118.120030556,KETTLE FALLS CAMPGROUND,WA,75,STANDARD NONELECTRIC,53065,Stevens,53065
47.904602777799994,-118.309152778,FORT SPOKANE,WA,67,STANDARD NONELECTRIC;TENT ONLY NONELECTRIC,53043,Lincoln,53043
38.4588888889,-107.33,LAKE FORK CAMPGROUND,CO,64,STANDARD NONELECTRIC;TENT ONLY NONELECTRIC,08051,Gunnison,08051
38.491111111100004,-107.096944444,STEVENS CREEK CAMPGROUND,CO,20,STANDARD NONELECTRIC,08051,Gunnison,08051
38.4852777778,-107.24,RED CREEK GROUP SITE,CO,1,GROUP STANDARD NONELECTRIC,08051,Gunnison,08051
38.4855555556,-107.172222222,EAST ELK CREEK GROUP CAMPSITE,CO,1,GROUP STANDARD NONELECTRIC,08051,Gunnison,08051
37.6344444444,-112.166944444,NORTH CAMPGROUND,UT,102,RV NONELECTRIC;TENT ONLY NONELECTRIC,49017,Garfield,49017
37.1472222222,-91.4497222222,ALLEY SPRING,MO,166,STANDARD ELECTRIC;STANDARD NONELECTRIC;GROUP TENT ONLY AREA NONELECTRIC,29203,Shannon,29203
34.4288888889,-96.98972222219999,BUCKHORN CAMPGROUND (OK) CHICKASAW NRA,OK,42,STANDARD NONELECTRIC;STANDARD ELECTRIC;WALK TO,40099,Murray,40099
34.46,-97.02,THE POINT CAMPGROUND (OK) CHICKASAW NRA,OK,16,STANDARD ELECTRIC;WALK TO;STANDARD NONELECTRIC,40099,Murray,40099
34.505,-96.9675,COLD SPRINGS GROUP CAMP (OK) CHICKASAW NRA,OK,2,GROUP TENT ONLY AREA NONELECTRIC,40099,Murray,40099
34.505,-96.9675,CENTRAL GROUP CAMP (OK) CHICKASAW NRA,OK,10,GROUP TENT ONLY AREA NONELECTRIC,40099,Murray,40099
34.505,-96.9675,ROCK CREEK GROUP CAMP (OK) CHICKASAW NRA,OK,1,GROUP TENT ONLY AREA NONELECTRIC,40099,Murray,40099
43.5972222222,-123.84027777799999,LOON LAKE RECREATION SITE,OR,52,STANDARD NONELECTRIC;TENT ONLY NONELECTRIC,41019,Douglas,41019
29.1369444444,-103.52222222200001,COTTONWOOD (TX),TX,1,GROUP TENT ONLY AREA NONELECTRIC,48043,Brewster,48043
37.6344444444,-112.166944444,SUNSET CAMPGROUND ,UT,101,GROUP STANDARD NONELECTRIC;RV NONELECTRIC;TENT ONLY NONELECTRIC,49017,Garfield,49017
48.6733333333,-121.26583333299999,LOWER GOODELL GROUP CAMPGROUND,WA,2,GROUP STANDARD AREA NONELECTRIC,53073,Whatcom,53073
48.6733333333,-121.26583333299999,UPPER GOODELL GROUP CAMPGROUND,WA,1,GROUP STANDARD AREA NONELECTRIC,53073,Whatcom,53073
35.402777777800004,-82.7566666667,MOUNT PISGAH CAMPGROUND,NC,128,TENT ONLY NONELECTRIC;RV NONELECTRIC;STANDARD NONELECTRIC,37087,Haywood,37087
40.565,-121.30527777799999,BUTTE LAKE,CA,81,STANDARD NONELECTRIC;TENT ONLY NONELECTRIC,06035,Lassen,06035
40.565,-121.30527777799999,BUTTE LAKE GROUP,CA,6,GROUP STANDARD NONELECTRIC,06035,Lassen,06035
44.5858333333,-122.350833333,OLD MINERS MEADOW GROUP USE,OR,1,GROUP STANDARD NONELECTRIC,41043,Linn,41043
47.933055555600006,-118.93907222200001,SPRING CANYON,WA,78,STANDARD NONELECTRIC;TENT ONLY NONELECTRIC,53043,Lincoln,53043
47.933055555600006,-118.93907222200001,SPRING CANYON GROUP SITE,WA,2,GROUP STANDARD AREA NONELECTRIC,53043,Lincoln,53043
48.702613888900004,-118.114977778,EVANS GROUP CAMP,WA,1,GROUP STANDARD AREA NONELECTRIC,53065,Stevens,53065
48.5924111111,-118.114977778,KETTLE FALLS LOCUST GROVE GROUP SITE,WA,1,GROUP STANDARD AREA NONELECTRIC,53065,Stevens,53065
48.2863833333,-118.31190277799999,GIFFORD GROUP SITE,WA,1,GROUP STANDARD AREA NONELECTRIC,53019,Ferry,53019
48.124625,-118.31190277799999,HUNTERS GROUP SITE,WA,3,GROUP STANDARD AREA NONELECTRIC;GROUP STANDARD NONELECTRIC,53019,Ferry,53019
47.9088027778,-118.31190277799999,FORT SPOKANE GROUP SITE,WA,2,GROUP STANDARD AREA NONELECTRIC,53043,Lincoln,53043
37.9838888889,-120.508055556,TUTTLETOWN RECREATION AREA,CA,163,STANDARD NONELECTRIC;TENT ONLY NONELECTRIC;WALK TO;GROUP STANDARD NONELECTRIC;GROUP TENT ONLY AREA NONELECTRIC,06109,Tuolumne,06109
38.0075,-120.54027777799999,GLORY HOLE RECREATION AREA,CA,144,STANDARD NONELECTRIC;WALK TO,06009,Calaveras,06009
44.7575,-122.51027777799999,FISHERMENS BEND,OR,60,GROUP STANDARD ELECTRIC;CABIN ELECTRIC;STANDARD ELECTRIC;TENT ONLY NONELECTRIC;TENT ONLY ELECTRIC,41047,Marion,41047
42.6594444444,-90.7097222222,GRANT RIVER,WI,73,STANDARD ELECTRIC;TENT ONLY NONELECTRIC,55043,Grant,55043
44.8726222222,-92.24321944440001,HIGHLAND RIDGE,WI,57,STANDARD ELECTRIC;WALK TO;STANDARD NONELECTRIC;EQUESTRIAN NONELECTRIC;GROUP TENT ONLY AREA NONELECTRIC;GROUP STANDARD ELECTRIC,55109,St. Croix,55109
41.7244444444,-91.5294444444,DAM COMPLEX,IA,172,STANDARD ELECTRIC;WALK TO;STANDARD NONELECTRIC,19103,Johnson,19103
46.016111111099995,-91.0202777778,MOOSE LAKE,WI,9,STANDARD NONELECTRIC,55113,Sawyer,55113
42.2075,-111.49472222200001,PARIS SPRINGS CAMPGROUND,ID,12,GROUP STANDARD NONELECTRIC;STANDARD NONELECTRIC,16007,Bear Lake,16007
39.3916666667,-105.108888889,INDIAN CREEK EQUESTRIAN CAMPGROUND,CO,7,EQUESTRIAN NONELECTRIC,08035,Douglas,08035
37.8447222222,-107.88111111100001,MATTERHORN,CO,28,STANDARD NONELECTRIC;STANDARD ELECTRIC;TENT ONLY NONELECTRIC,08113,San Miguel,08113
41.167777777800005,-106.2525,KEYSTONE RANGER STATION,WY,1,CABIN ELECTRIC,56001,Albany,56001
40.7736111111,-106.73416666700001,SEEDHOUSE GROUP SITES,CO,1,GROUP STANDARD NONELECTRIC,08107,Routt,08107
43.9966666667,-71.3672222222,RADEKE CABIN,NH,1,CABIN NONELECTRIC,33003,Carroll,33003
34.2611111111,-93.1875,CADDO DRIVE,AR,72,TENT ONLY ELECTRIC;STANDARD ELECTRIC;RV ELECTRIC,05059,Hot Spring,05059
37.280555555599996,-85.2916666667,PIKES RIDGE,KY,60,STANDARD ELECTRIC;STANDARD NONELECTRIC,21217,Taylor,21217
40.9344444444,-109.42416666700001,DUTCH JOHN DRAW CAMPGROUND,UT,1,GROUP STANDARD NONELECTRIC,49009,Daggett,49009
40.9923138889,-110.389638889,STATELINE,UT,41,STANDARD NONELECTRIC;RV NONELECTRIC,49043,Summit,49043
35.7536111111,-94.94777777780001,PETTIT BAY,OK,86,STANDARD NONELECTRIC;STANDARD ELECTRIC,40021,Cherokee,40021
39.3051944444,-96.6533333333,STOCKDALE,KS,12,STANDARD ELECTRIC,20161,Riley,20161
37.3344444444,-91.48305555559999,PULLTITE,MO,58,GROUP TENT ONLY AREA NONELECTRIC;STANDARD NONELECTRIC,29203,Shannon,29203
37.1938888889,-91.2827777778,TWO RIVERS,MO,24,STANDARD NONELECTRIC;TENT ONLY NONELECTRIC;GROUP STANDARD NONELECTRIC,29203,Shannon,29203
37.3830555556,-91.5694444444,AKERS,MO,4,GROUP TENT ONLY AREA NONELECTRIC,29203,Shannon,29203
40.451111111100005,-121.29583333299999,JUNIPER LAKE GROUP,CA,2,GROUP TENT ONLY AREA NONELECTRIC,06035,Lassen,06035
31.1696388889,-97.4436333333,CEDAR RIDGE (TX),TX,77,STANDARD ELECTRIC;GROUP STANDARD AREA ELECTRIC;OVERNIGHT SHELTER ELECTRIC;TENT ONLY ELECTRIC,48027,Bell,48027
41.7016666667,-93.68527777780001,BOB SHETLER RECREATION AREA,IA,67,STANDARD ELECTRIC,19153,Polk,19153
38.035277777800005,-88.9425,DALE MILLER YOUTH,IL,1,GROUP STANDARD NONELECTRIC,17055,Franklin,17055
31.581713888899998,-97.2679666667,REYNOLDS CREEK,TX,51,TENT ONLY NONELECTRIC;STANDARD ELECTRIC;EQUESTRIAN ELECTRIC,48309,McLennan,48309
37.3208333333,-86.1291666667,DOG CREEK (KY),KY,70,STANDARD ELECTRIC;STANDARD NONELECTRIC,21099,Hart,21099
37.6594444444,-93.7830555556,ORLEANS TRAIL,MO,62,STANDARD NONELECTRIC;STANDARD ELECTRIC;GROUP STANDARD ELECTRIC,29039,Cedar,29039
38.6330555556,-97.9875,VENANGO PARK,KS,127,STANDARD ELECTRIC;STANDARD NONELECTRIC;GROUP STANDARD NONELECTRIC,20053,Ellsworth,20053
48.6030555556,-92.9594444444,RAINY LAKE GROUP CAMPSITE,MN,1,GROUP STANDARD NONELECTRIC,27137,St. Louis,27137
35.553333333299996,-83.30861111109999,SMOKEMONT GROUP CAMP,NC,3,GROUP TENT ONLY AREA NONELECTRIC,37173,Swain,37173
35.7522222222,-83.1088888889,BIG CREEK GROUP CAMP,NC,1,GROUP TENT ONLY AREA NONELECTRIC,37087,Haywood,37087
35.7527777778,-83.2061111111,COSBY GROUP CAMP,TN,3,GROUP TENT ONLY AREA NONELECTRIC,47029,Cocke,47029
35.6513888889,-83.0744444444,CATALOOCHEE GROUP CAMP,NC,3,GROUP TENT ONLY AREA NONELECTRIC,37087,Haywood,37087
35.6594444444,-83.5863888889,ELKMONT GROUP CAMP,TN,4,GROUP TENT ONLY AREA NONELECTRIC,47155,Sevier,47155
38.76005,-78.29786944439999,MATHEWS ARM CAMPGROUND,VA,166,STANDARD NONELECTRIC;GROUP STANDARD NONELECTRIC,51139,Page,51139
38.2487,-78.67057222220001,Loft Mountain Campground,VA,204,STANDARD NONELECTRIC;GROUP STANDARD NONELECTRIC;TENT ONLY NONELECTRIC,51165,Rockingham,51165
36.7,-112.20972222200001,JACOB LAKE RECREATION AREA,AZ,54,GROUP STANDARD NONELECTRIC;STANDARD NONELECTRIC,04005,Coconino,04005
39.1458333333,-106.89166666700001,SILVER BAR,CO,4,TENT ONLY NONELECTRIC,08097,Pitkin,08097
35.8416666667,-105.65555555600001,JACKS CREEK GROUP AREA,NM,2,GROUP STANDARD NONELECTRIC,35047,San Miguel,35047
48.067777777799996,-90.61472222219999,IRON LAKE,MN,7,STANDARD NONELECTRIC,27031,Cook,27031
32.2544444444,-96.6669444444,MOTT,TX,41,STANDARD ELECTRIC;TENT ONLY NONELECTRIC;GROUP STANDARD ELECTRIC,48139,Ellis,48139
35.39944444440001,-93.31444444440001,PINEY BAY,AR,91,STANDARD NONELECTRIC;STANDARD ELECTRIC,05071,Johnson,05071
34.2027777778,-84.6766666667,UPPER STAMP CREEK CG,GA,20,STANDARD ELECTRIC;TENT ONLY NONELECTRIC,13015,Bartow,13015
41.785,-78.9025,KIASUTHA,PA,77,STANDARD ELECTRIC;STANDARD NONELECTRIC;TENT ONLY NONELECTRIC,42083,McKean,42083
36.1291666667,-98.5813888889,LONGDALE,OK,35,STANDARD NONELECTRIC,40011,Blaine,40011
33.8783333333,-96.6472222222,PRESTON BEND,TX,38,TENT ONLY NONELECTRIC;STANDARD ELECTRIC,48181,Grayson,48181
44.2675,-71.0227777778,BASIN CAMPGROUND,NH,13,TENT ONLY NONELECTRIC;STANDARD NONELECTRIC,33003,Carroll,33003
34.4552777778,-112.45333333299999,UPPER WOLF CREEK GROUP,AZ,1,GROUP STANDARD NONELECTRIC,04025,Yavapai,04025
39.605,-106.077777778,HEATON BAY,CO,87,STANDARD NONELECTRIC;RV ELECTRIC;TENT ONLY NONELECTRIC,08117,Summit,08117
44.3341666667,-106.973611111,HUNTER TRAILHEAD,WY,9,EQUESTRIAN NONELECTRIC,56019,Johnson,56019
39.09,-106.365555556,WHITE STAR,CO,49,STANDARD NONELECTRIC;TENT ONLY NONELECTRIC,08065,Lake,08065
32.3375,-86.76944444440002,PRAIRIE CREEK (AL),AL,62,STANDARD ELECTRIC;TENT ONLY ELECTRIC,01085,Lowndes,01085
38.6166666667,-82.63305555560001,OAK HILL - LAKE VESUVIUS,OH,32,STANDARD ELECTRIC;RV ELECTRIC,39087,Lawrence,39087
35.6472222222,-106.304444444,TETILLA PEAK,NM,45,STANDARD ELECTRIC;STANDARD NONELECTRIC,35043,Sandoval,35043
40.8816666667,-109.457777778,GREENDALE,UT,10,STANDARD NONELECTRIC;GROUP STANDARD NONELECTRIC,49009,Daggett,49009
37.6449333333,-96.0692666667,DAMSITE - FALL RIVER LAKE,KS,32,STANDARD ELECTRIC;STANDARD NONELECTRIC;GROUP STANDARD ELECTRIC,20073,Greenwood,20073
44.7066666667,-107.498055556,OWEN CREEK,WY,7,STANDARD NONELECTRIC,56033,Sheridan,56033
42.324722222199995,-113.623611111,THOMPSON FLAT,ID,11,GROUP STANDARD NONELECTRIC;STANDARD NONELECTRIC,16031,Cassia,16031
38.7583333333,-112.366666667,ADELAIDE CAMPGROUND,UT,1,GROUP STANDARD NONELECTRIC,49027,Millard,49027
40.6833861111,-105.39664722200001,STOVE PRAIRIE,CO,9,WALK TO;STANDARD NONELECTRIC,08069,Larimer,08069
40.3097222222,-111.25972222200001,LODGEPOLE AT HEBER,UT,23,STANDARD NONELECTRIC;TENT ONLY NONELECTRIC,49051,Wasatch,49051
38.2122222222,-107.43027777799999,RIVER HILL,CO,18,STANDARD NONELECTRIC,08051,Gunnison,08051
40.5161111111,-110.03722222200001,UINTA RIVER GROUP,UT,1,GROUP STANDARD NONELECTRIC,49013,Duchesne,49013
44.4261111111,-104.42305555600001,REUTER CAMPGROUND,WY,13,STANDARD NONELECTRIC,56011,Crook,56011
33.0344444444,-105.8,ASPEN GROUP AREA,NM,1,GROUP STANDARD AREA NONELECTRIC,35035,Otero,35035
36.3091666667,-115.6825,MCWILLIAMS,NV,75,STANDARD NONELECTRIC,32003,Clark,32003
43.6125,-115.080277778,BAUMGARTNER CAMPGROUND,ID,31,STANDARD NONELECTRIC;GROUP STANDARD NONELECTRIC;GROUP RV AREA NONELECTRIC,16039,Elmore,16039
39.2533333333,-111.54027777799999,MANTI COMMUNITY,UT,7,GROUP STANDARD NONELECTRIC;STANDARD NONELECTRIC,49039,Sanpete,49039
37.3508333333,-83.47277777779999,BUCKHORN CAMPGROUND,KY,35,TENT ONLY NONELECTRIC;STANDARD ELECTRIC;BOAT IN,21193,Perry,21193
36.4747222222,-92.92194444440001,LEAD HILL,AR,62,STANDARD ELECTRIC,05009,Boone,05009
39.0647222222,-105.092222222,SOUTH MEADOWS,CO,64,STANDARD NONELECTRIC;TENT ONLY NONELECTRIC;RV NONELECTRIC,08119,Teller,08119
39.9297222222,-111.64194444399999,PAYSON LAKES,UT,65,STANDARD NONELECTRIC;GROUP STANDARD NONELECTRIC;RV NONELECTRIC,49049,Utah,49049
43.1913888889,-110.935555556,LITTLE COTTONWOOD GROUP,WY,1,GROUP STANDARD NONELECTRIC,56023,Lincoln,56023
39.5008333333,-111.159444444,FORKS OF HUNTINGTON,UT,1,GROUP STANDARD NONELECTRIC,49015,Emery,49015
33.0552777778,-96.4819444444,CLEAR LAKE (TX),TX,24,STANDARD ELECTRIC;GROUP STANDARD ELECTRIC,48085,Collin,48085
34.6133333333,-84.6238888889,DOLL MT. CAMPGROUND,GA,68,STANDARD ELECTRIC;TENT ONLY NONELECTRIC;TENT ONLY ELECTRIC,13123,Gilmer,13123
31.8466666667,-99.57944444440001,LAKESIDE (TX),TX,94,STANDARD ELECTRIC;OVERNIGHT SHELTER ELECTRIC;GROUP STANDARD ELECTRIC,48083,Coleman,48083
